danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,popularity,explicit,id,name,release_date,artists,available_markets,tempo,loudness,duration_min
0.551,0.7659999999999999,9,0,0.0377,0.083,3.67e-06,0.0645,0.506,0.28,0,0L6KLRRnqabjHnPEHH2rV7,Muhalif,2020-03-30,['Emir Can İğrek'],1.0,2,5,4
0.58,0.916,3,0,0.0387,0.000297,0.0259,0.126,0.6829999999999999,0.75,0,5anCkDvJ17aznvK5TED5uo,Hail to the King,2013-08-23,['Avenged Sevenfold'],1.0,3,6,5
0.5539999999999999,0.949,2,1,0.0787,0.00031800000000000003,9.98e-05,0.2,0.233,0.71,1,4UEo1b0wWrtHMC8bVqPiH8,Nightmare,2010-07-23,['Avenged Sevenfold'],0.8860759493670886,4,5,6
0.541,0.968,0,1,0.0396,0.000248,8.28e-06,0.423,0.505,0.68,0,3sHH7lklbfpcraDDvYnjo7,Bat Country,2005-06-06,['Avenged Sevenfold'],0.7721518987341772,4,6,5
0.5760000000000001,0.906,2,1,0.0571,0.000332,0.0614,0.0908,0.211,0.68,0,1fQaoh3imrMunWVZh5kf90,Shepherd of Fire,2013-08-23,['Avenged Sevenfold'],1.0,4,1,5
0.487,0.949,2,0,0.0798,0.000429,2.9100000000000013e-05,0.231,0.406,0.68,0,7zAt4tdL44D3VuzsvM0N8n,Afterlife,2007-10-26,['Avenged Sevenfold'],1.0,2,6,6
0.486,0.8809999999999999,2,0,0.0474,0.0244,0.0,0.429,0.667,0.67,1,1BLfQ6dPXmuDrFmbdfW7Jl,A Little Piece of Heaven,2007-10-26,['Avenged Sevenfold'],1.0,6,4,8
0.5670000000000001,0.946,2,0,0.0935,0.00267,0.0,0.0567,0.6990000000000001,0.66,0,0jqblvsI9LBY4irmLVqqEO,Welcome to the Family,2010-07-23,['Avenged Sevenfold'],0.8860759493670886,1,6,4
0.28600000000000003,0.703,4,0,0.0348,0.00847,7.390000000000001e-05,0.142,0.259,0.66,0,7Hr1Ignop7cymbE3FbOtXa,So Far Away,2010-07-23,['Avenged Sevenfold'],0.8860759493670886,6,6,5
0.472,0.772,5,1,0.0316,0.00658,5.65e-05,0.132,0.6,0.66,0,2FML7gk7ac6quGFIjvkDb3,Dear God,2007-10-26,['Avenged Sevenfold'],1.0,5,3,7
0.607,0.804,9,0,0.0296,0.00116,0.0,0.159,0.469,0.64,1,4veeNpXDK1YRHMTJ1Cppsg,Buried Alive,2010-07-23,['Avenged Sevenfold'],0.8860759493670886,5,4,7
0.932,0.44799999999999995,8,0,0.136,0.0253,0.0,0.10400000000000001,0.736,0.65,0,7BjmOMyfT4PBKbZuSCwWPc,Bi Sonraki Hayatımda Gel,2020-01-24,"['Murda', 'Ezhel']",0.9873417721518988,1,6,3
0.743,0.68,5,0,0.10300000000000001,0.113,0.12300000000000001,0.183,0.6940000000000001,0.64,0,4IJEw3fDvS6XF4sDc3bvjK,AYA,2019-09-20,"['Murda', 'Ezhel']",0.9873417721518988,6,6,3
0.7929999999999999,0.603,9,1,0.08800000000000001,0.187,0.00182,0.0756,0.5660000000000001,0.54,1,7hGc0ggqVVOndzHLIS4Kag,LOLO,2019-09-05,['Ezhel'],0.9873417721518988,4,4,3
0.81,0.5820000000000001,9,0,0.0654,0.111,0.0003,0.11599999999999999,0.31,0.54,1,1BzTI6CkluzAJsXFRkXTaR,Yemin Olsun,2019-11-14,"['Ufo361', 'Ezhel']",0.9873417721518988,2,5,3
0.8009999999999999,0.688,9,1,0.113,0.278,0.008879999999999999,0.15,0.41,0.57,1,2KlbLTnQ5Wch2oOelW0Y2k,Wir sind Kral,2019-11-14,"['Ufo361', 'Ezhel']",0.9873417721518988,5,4,3
0.7879999999999999,0.4970000000000001,11,0,0.151,0.37,4.5e-06,0.0939,0.33899999999999997,0.66,1,0R0o8uOkDz40XsR6uwThfQ,Geceler,2017-05-25,['Ezhel'],1.0,3,1,4
0.769,0.556,9,0,0.08199999999999999,0.115,0.000294,0.11699999999999999,0.607,0.55,0,59l0CeaA4LLngf30waUXWB,Felaket,2019-02-01,['Ezhel'],0.9873417721518988,4,6,3
0.777,0.6679999999999999,5,0,0.174,0.24100000000000002,0.0,0.311,0.544,0.64,1,7fUGWMgLzsVdID1eKoPm3b,KAFA10,2018-10-05,"['Anıl Piyancı', 'Ezhel']",1.0,4,5,4
0.7040000000000001,0.521,1,1,0.135,0.139,0.0,0.0998,0.358,0.64,0,27OWNTEEtJCFVejrh5mqgv,Kazıdık Tırnaklarla,2018-06-15,['Ezhel'],1.0,4,5,3
0.83,0.515,6,0,0.424,0.129,0.0,0.1,0.6920000000000001,0.63,1,5Y3ZTBwRNrgj3AlXYASvDe,İmkansızım,2017-11-17,['Ezhel'],1.0,1,5,4
0.55,0.917,0,1,0.0638,0.00428,0.0,0.197,0.601,0.77,1,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",2008-06-17,['The Offspring'],0.9873417721518988,3,6,3
0.523,0.943,1,1,0.0337,0.00704,3.81e-05,0.0579,0.7659999999999999,0.76,0,4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,1998-11-16,['The Offspring'],1.0,1,2,3
0.458,0.912,5,1,0.0618,0.0175,0.0,0.363,0.611,0.72,0,6EsBn1Md8C5YdbCzvwvZq8,Self Esteem,2005-06-21,['The Offspring'],1.0,1,4,4
0.723,0.895,11,0,0.102,0.08800000000000001,0.0,0.0717,0.963,0.72,0,3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy),1998-11-16,['The Offspring'],1.0,4,4,3
0.7659999999999999,0.882,5,1,0.0719,0.0674,2.3e-06,0.281,0.544,0.71,1,0sNKiz82ATCvT3f3XVVUUj,Why Don't You Get A Job,1998-11-16,['The Offspring'],1.0,1,1,3
0.476,0.856,7,1,0.161,0.0535,6.75e-06,0.0846,0.847,0.68,0,0Yb5Kfpf3boElZNa61wPdJ,Come Out And Play (Keep ‘Em Separated),2005-06-21,['The Offspring'],1.0,5,4,3
0.491,0.966,4,1,0.0538,5.59e-05,0.0,0.307,0.614,0.66,0,6hwQ69v7VbPhTTR2fOtYX7,Want You Bad,2000-11-14,['The Offspring'],1.0,1,1,3
0.45,0.945,3,1,0.0806,0.012,0.00687,0.0683,0.294,0.63,0,5BnFZLH99sYav2cxJFGO2n,Gone Away,1997-02-04,['The Offspring'],1.0,1,3,4
0.664,0.877,2,1,0.0334,0.000542,2.95e-05,0.284,0.961,0.61,1,6gfDXAX85YWdVwxpbz0npv,Original Prankster,2000-11-14,"['The Offspring', 'Redman']",1.0,4,2,4
0.205,0.973,6,0,0.124,0.01,0.0,0.393,0.565,0.6,0,717oSBYrcR8awQgUsmyE32,All I Want,1997-02-04,['The Offspring'],1.0,6,5,2
0.442,0.943,3,1,0.0602,0.00293,8.71e-06,0.091,0.7809999999999999,0.79,0,6L89mwZXSOwYl76YXfX13s,Basket Case,1994-02-01,['Green Day'],0.9873417721518988,1,5,3
0.38,0.988,1,1,0.0639,2.64e-05,7.859999999999999e-05,0.368,0.769,0.78,1,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,2004-09-21,['Green Day'],1.0,6,6,3
0.546,0.8140000000000001,7,1,0.0314,0.023,0.0,0.0972,0.146,0.77,0,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,2004-09-21,['Green Day'],1.0,2,3,5
0.268,0.742,5,1,0.0355,0.0518,0.0,0.626,0.41600000000000004,0.76,0,64yrDBpcdwEdNY9loyEGbX,21 Guns,2009-05-15,['Green Day'],0.9746835443037974,5,4,5
0.475,0.4320000000000001,7,1,0.0302,0.183,0.0,0.161,0.648,0.76,1,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),1997-10-14,['Green Day'],1.0,2,1,3
0.531,0.909,11,1,0.034,0.0175,0.0,0.231,0.8140000000000001,0.75,0,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,1994-02-01,['Green Day'],0.9873417721518988,2,4,3
0.496,0.682,8,1,0.0294,0.005520000000000001,2.94e-05,0.0589,0.474,0.75,1,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,2017-11-17,['Green Day'],0.8860759493670886,5,4,4
0.29,0.8270000000000001,8,1,0.0362,0.000659,2.55e-06,0.301,0.45,0.71,1,0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,2004-09-21,['Green Day'],1.0,5,5,8
0.5589999999999999,0.5429999999999999,1,1,0.302,0.00133,2e-05,0.0577,0.337,0.68,1,1nLnpLXvl68RZCSjfkyiaa,Brain Stew,1995-10-10,['Green Day'],1.0,1,3,3
0.37,0.96,3,0,0.0378,0.000241,0.0116,0.0563,0.7170000000000001,0.68,0,5kr3j5Clb9rjEposoMyLVt,Welcome to Paradise,1994-02-01,['Green Day'],0.9873417721518988,1,4,4
0.573,0.913,6,0,0.132,0.0591,0.00173,0.156,0.422,0.83,0,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,1979-07-27,['AC/DC'],1.0,1,2,3
0.31,0.7,9,1,0.047,0.011,0.00965,0.0828,0.763,0.83,0,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,1980-07-25,['AC/DC'],1.0,6,1,4
0.501,0.889,4,1,0.0364,0.000147,0.0114,0.217,0.257,0.82,0,57bgtoPSgt236HzfBOd8kj,Thunderstruck,1990-09-24,['AC/DC'],1.0,2,1,5
0.532,0.767,7,1,0.0574,0.00287,0.000513,0.39,0.755,0.79,0,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,1980-07-25,['AC/DC'],1.0,2,1,4
0.754,0.759,9,1,0.302,0.153,0.000114,0.101,0.435,0.78,0,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,1976-05-14,['AC/DC'],1.0,2,1,4
0.6679999999999999,0.906,11,0,0.17,0.214,0.00229,0.135,0.507,0.73,0,2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,1976-09-20,['AC/DC'],1.0,3,2,4
0.457,0.904,2,1,0.0747,0.000239,0.0879,0.396,0.48,0.72,0,0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,1980-07-25,['AC/DC'],1.0,3,1,5
0.389,0.873,4,0,0.0475,0.00532,0.0055,0.273,0.303,0.72,0,69QHm3pustz01CJRwdo20z,Hells Bells,1980-07-25,['AC/DC'],1.0,1,2,5
0.456,0.863,3,1,0.0894,0.133,0.0545,0.0553,0.532,0.7,0,7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),1976-05-14,['AC/DC'],1.0,3,4,5
0.547,0.931,2,1,0.0615,0.000998,0.0118,0.278,0.6970000000000001,0.69,0,4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,2008-10-20,['AC/DC'],1.0,1,6,4
0.5720000000000001,0.835,0,1,0.0317,0.171,0.000376,0.0702,0.7959999999999999,0.78,0,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,1984-01-04,['Van Halen'],0.9746835443037974,5,5,4
0.527,0.978,8,1,0.109,0.00124,4.7499999999999996e-05,0.0744,0.46299999999999997,0.74,0,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,1984-01-04,['Van Halen'],0.9746835443037974,6,5,4
0.47200000000000003,0.9,8,0,0.0582,0.14800000000000002,0.000297,0.34,0.42,0.7,0,3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,1978-02-10,['Van Halen'],0.9746835443037974,1,5,4
0.551,0.9470000000000001,2,1,0.152,0.0006519999999999999,0.00025699999999999996,0.0637,0.466,0.68,0,6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,1984-01-04,['Van Halen'],0.9746835443037974,5,6,5
0.531,0.626,0,1,0.0452,0.0606,0.0,0.0767,0.746,0.66,0,0TaT50ZZxT4ytZxuqkE3A9,Why Can't This Be Love,1986-03-24,['Van Halen'],1.0,1,1,4
0.518,0.938,8,0,0.0416,0.021,0.000305,0.28800000000000003,0.71,0.66,0,6fybp4N6eW3bsFAvARxyVe,Ain't Talkin' 'Bout Love - 2015 Remaster,1978-02-10,['Van Halen'],0.9746835443037974,6,5,4
0.45399999999999996,0.946,1,0,0.13,0.0223,0.0,0.17300000000000001,0.647,0.65,0,0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,1978-02-10,['Van Halen'],0.9746835443037974,6,5,3
0.225,0.6890000000000001,8,1,0.0555,0.469,0.813,0.337,0.5,0.64,0,2tAeN2TKlQLOoSPXtARzBV,Eruption - 2015 Remaster,1978-02-10,['Van Halen'],0.9746835443037974,1,3,2
0.609,0.912,9,1,0.0338,0.0734,3.1e-06,0.159,0.564,0.52,0,6z3JD6IqVvu6TUBtCfQPbe,Can't Stop Lovin' You,1995-01-24,['Van Halen'],0.0379746835443038,4,6,4
0.5479999999999999,0.843,8,1,0.0597,0.0373,1.26e-06,0.0536,0.7190000000000001,0.59,0,4RS9PmtHQe7I0o5fEeweOY,Dance the Night Away - 2015 Remaster,1979-03-23,['Van Halen'],0.9746835443037974,5,4,3
0.484,0.491,4,0,0.0351,0.206,0.0,0.112,0.354,0.62,0,4ZeycOTtRyk4naoyVXG4YG,Geber,2017-11-24,['Tuğkan'],1.0,4,4,4
0.535,0.472,0,0,0.0321,0.115,0.0,0.13,0.222,0.62,0,0yrqfgfaQs222WGcZMvIFA,Sen Benim,2017-12-01,['Tuğkan'],1.0,1,5,4
0.5710000000000001,0.234,11,0,0.0435,0.8140000000000001,0.0,0.106,0.5720000000000001,0.62,0,2lYC9vveo1wftbi4tMlgbH,Civciv,2019-12-27,['Tuğkan'],1.0,1,1,3
0.596,0.418,9,0,0.0406,0.705,0.0042,0.17,0.17,0.61,0,6NgVDh6W5vwP3Xfxfw5Ak6,Aşkın Kanunu,2019-04-26,['Tuğkan'],1.0,6,5,4
0.556,0.5529999999999999,4,0,0.029,0.35600000000000004,0.0,0.104,0.359,0.6,0,0HbCB7NbF1HcvGcAs2u4eF,Ele Layık,2018-04-20,['Tuğkan'],1.0,6,6,4
0.542,0.422,2,1,0.0319,0.21600000000000005,0.000354,0.162,0.16399999999999998,0.59,0,6iuzzpmVNEePnHfH40e1mW,Belki De,2019-04-26,['Tuğkan'],1.0,6,5,4
0.565,0.609,4,0,0.0327,0.027000000000000003,0.0,0.27,0.327,0.58,0,1AOrXDPNUnxss1XKhE4ZHd,Sümbül,2018-09-28,['Tuğkan'],1.0,5,6,4
0.452,0.232,2,0,0.0404,0.8959999999999999,0.0,0.119,0.34,0.56,0,719vOOa4qlf285iBkVqoeR,Aylar Olmuş,2019-12-13,['Tuğkan'],1.0,4,1,4
0.35,0.154,9,0,0.0336,0.887,7.82e-06,0.106,0.105,0.54,0,0WPUdGmkJuMa3lLU1NKP5T,Kırmızı,2020-03-08,['Tuğkan'],1.0,3,2,4
0.611,0.16399999999999998,7,1,0.0317,0.8740000000000001,1.4e-06,0.117,0.187,0.54,0,5FBqXDX662UWzgSkhe6lCN,Kaç,2019-11-28,['Tuğkan'],1.0,4,1,5
0.775,0.818,7,1,0.16399999999999998,0.0518,0.0,0.114,0.826,0.63,0,6vEL7E8TGzrxuxbrgdlkLL,Şımarık,1997,['Tarkan'],1.0,1,4,4
0.705,0.883,4,0,0.0508,0.0223,0.00834,0.0526,0.73,0.6,0,3ajYmPDtB3P7JTPQ64Dr7P,Kuzu Kuzu,2001,['Tarkan'],1.0,1,4,4
0.753,0.9259999999999999,9,1,0.10300000000000001,0.00718,2.28e-06,0.0407,0.79,0.58,0,6nAgxB5x7vlGVVIoWpCwaM,Ölürüm Sana,1997,['Tarkan'],1.0,1,4,4
0.685,0.763,11,0,0.0839,0.00443,0.000164,0.217,0.418,0.57,0,0oVnsgyHclNnGeEb4hRoYO,Ay,2001,['Tarkan'],1.0,1,5,4
0.652,0.706,11,0,0.0436,0.0158,0.0,0.0843,0.892,0.56,0,1tiIKelgeYVi1KcylVnZdq,Kış Güneşi,1994,['Tarkan'],1.0,1,1,4
0.7070000000000001,0.8640000000000001,4,0,0.0463,0.0289,2.02e-05,0.0331,0.92,0.48,0,15xj7p5uDk9sDnNbQtgZ8Y,Dudu,2003-06-20,['Tarkan'],0.9873417721518988,1,5,5
0.7290000000000001,0.7879999999999999,10,0,0.0714,0.0352,3.15e-05,0.0969,0.722,0.53,0,0ZJKPGKFJQM9riXJ8TOyiO,Sen Başkasın,2001,['Tarkan'],1.0,1,4,4
0.35200000000000004,0.55,8,0,0.0555,0.331,0.0011099999999999999,0.34700000000000003,0.495,0.53,0,3nGNWLIX8lu2Dfcdfm2ZNg,Gitti Gideli,2001,['Tarkan'],1.0,6,2,5
0.579,0.6509999999999999,1,1,0.0417,0.586,8.11e-06,0.10400000000000001,0.45,0.1,0,4iIuoGROQcVZDd9xAeVfrJ,Inci Tanem,2000-01-01,['Tarkan'],0.012658227848101266,4,5,6
0.7829999999999999,0.7490000000000001,1,1,0.114,0.0393,0.0,0.0523,0.8009999999999999,0.42,0,0OFivfe4fC4QR20TzMVbfM,Öp,2010-07-12,['Tarkan'],0.9873417721518988,4,6,4
0.778,0.317,1,0,0.334,0.5920000000000001,0.0,0.0881,0.327,0.88,1,6ocbgoVGwYJhOv1GgI9NsF,7 rings,2019-02-08,['Ariana Grande'],1.0,3,1,3
0.7170000000000001,0.653,1,1,0.0658,0.229,0.0,0.101,0.412,0.86,1,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",2019-02-08,['Ariana Grande'],1.0,1,4,3
0.6679999999999999,0.892,5,0,0.0645,0.298,0.0,0.735,0.478,0.85,0,07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,2019-10-25,"['Lizzo', 'Ariana Grande']",1.0,1,6,3
0.4,0.795,10,0,0.461,0.119,0.0,0.159,0.7020000000000001,0.83,1,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),2019-08-02,"['Ariana Grande', 'Social House']",1.0,6,6,3
0.6990000000000001,0.713,9,0,0.0594,0.04,3.11e-06,0.294,0.354,0.82,0,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,2018-08-17,['Ariana Grande'],1.0,2,5,3
0.726,0.5539999999999999,5,0,0.0917,0.0421,0.0,0.106,0.335,0.82,1,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",2019-02-08,['Ariana Grande'],1.0,5,5,3
0.602,0.6579999999999999,1,1,0.0558,0.0233,6e-05,0.237,0.268,0.8,1,5OCJzvD7sykQEKHH7qAC3C,God is a woman,2018-08-17,['Ariana Grande'],1.0,4,4,3
0.644,0.755,1,1,0.0448,0.00237,7.64e-06,0.0859,0.334,0.8,0,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),2019-11-01,"['Ariana Grande', 'Miley Cyrus', 'Lana Del Rey']",1.0,1,5,3
0.628,0.593,8,1,0.0323,0.093,1.65e-06,0.096,0.104,0.79,0,7xoUc6faLbCqZO6fQEYprd,One Last Time,2014-08-25,['Ariana Grande'],0.810126582278481,2,5,3
0.623,0.7340000000000001,9,1,0.107,0.0162,1.9e-06,0.145,0.3720000000000001,0.79,0,2meEiZKWkiN28gITzFwQo5,Into You,2016-05-20,['Ariana Grande'],0.9620253164556962,1,4,4
0.703,0.675,10,0,0.0645,0.0867,0.0,0.185,0.627,0.35,0,4AG6CW1mEmOhH9U3YKkRVN,Ara Beni Lütfen,2006-06-08,['Kenan Doğulu'],0.9873417721518988,1,3,5
0.701,0.637,10,0,0.0304,0.19699999999999998,0.0,0.0804,0.789,0.55,0,1tmqct37KhPwUYyoLf8QkH,Tutamıyorum Zamanı,2001-07-25,['Kenan Doğulu'],1.0,6,3,4
0.701,0.87,7,1,0.10400000000000001,0.107,0.0,0.3720000000000001,0.8059999999999999,0.54,0,6QrXr0D4ImJSkYmNmjG7A9,Ben Güzelden Anlarım,1999-08-12,['Kenan Doğulu'],1.0,2,4,4
0.856,0.907,8,1,0.084,0.187,5.24e-05,0.0566,0.746,0.37,0,0XcCtE9hNu3lA6vIgPGHCi,Doktor,2012,"['Kenan Doğulu', 'Iskender Paydas']",0.9873417721518988,4,6,4
0.6559999999999999,0.631,11,0,0.0472,0.313,2.06e-06,0.35200000000000004,0.622,0.38,0,0v8Imc8iftMQUdfooLGw4d,Baş Harfi Ben,2006-06-08,['Kenan Doğulu'],0.9873417721518988,1,3,4
0.4970000000000001,0.633,3,0,0.0809,0.293,0.0,0.12300000000000001,0.496,0.53,0,449yvBzJL6iR7LPUvLKfin,Yosun,2018-07-20,['Kenan Doğulu'],1.0,1,4,4
0.718,0.584,4,0,0.0391,0.225,2e-05,0.0913,0.7340000000000001,0.33,0,079q6jRpc9Sb7tl4wn008Z,Aklım Karıştı,2003-07-04,['Kenan Doğulu'],0.9873417721518988,6,1,4
0.8740000000000001,0.696,7,1,0.11599999999999999,0.0305,0.000278,0.0358,0.49,0.34,0,5tIfMvhV3QKDdpHqj95V5P,Çakkıdı,2006-06-08,['Kenan Doğulu'],0.9873417721518988,3,3,3
0.489,0.331,2,0,0.0384,0.645,0.0,0.225,0.509,0.49,0,4PPZVflVr66HSrjFxzj18H,Aşk Oyunu,1993-09-08,['Kenan Doğulu'],1.0,6,2,5
0.76,0.917,1,0,0.136,0.311,0.0,0.0411,0.8,0.48,0,0Ct9Y9hFbJp97uw2HIBCZT,Yaparım Bilirsin,1993-09-08,['Kenan Doğulu'],1.0,2,4,4
0.412,0.882,11,0,0.0369,5.96e-05,0.00031,0.0805,0.35600000000000004,0.77,0,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,1997-05-20,['Foo Fighters'],1.0,4,5,4
0.433,0.959,9,1,0.0431,0.000917,0.0,0.028,0.365,0.76,0,7x8dCjCr0x6x2lXKujYD34,The Pretender,2007-09-25,['Foo Fighters'],1.0,6,6,4
0.366,0.94,1,0,0.0696,0.000769,9.42e-05,0.188,0.369,0.75,0,5FZxsHWIvUsmSK1IAvm2pp,Best of You,2005-06-14,['Foo Fighters'],1.0,1,6,4
0.465,0.919,4,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,0.74,0,5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,1999-11-02,['Foo Fighters'],1.0,1,6,4
0.58,0.604,5,1,0.047,0.000218,0.000579,0.477,0.645,0.72,0,6tsojOQ5wHaIjKqIryLZK6,All My Life,2002-10-22,['Foo Fighters'],1.0,6,5,4
0.374,0.927,4,1,0.0652,6.2e-05,0.000177,0.0575,0.301,0.7,0,4dVbhS6OiYvFikshyaQaCN,My Hero,1997-05-20,['Foo Fighters'],1.0,4,6,4
0.643,0.344,2,1,0.0349,0.909,0.0112,0.106,0.547,0.7,0,3QmesrvdbPjwf7i40nht1D,Everlong - Acoustic Version,2009-11-03,['Foo Fighters'],1.0,2,1,4
0.231,0.866,9,1,0.0517,3.620000000000001e-05,0.000552,0.29,0.191,0.69,0,76Je5Wklky23mVoxiRszcN,Walk,2011-04-12,['Foo Fighters'],1.0,2,6,4
0.399,0.953,4,1,0.0752,1.83e-05,2.53e-05,0.149,0.555,0.68,0,44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,1997-05-20,['Foo Fighters'],1.0,6,6,4
0.358,0.5489999999999999,11,0,0.0693,0.000799,0.00503,0.22,0.5329999999999999,0.67,0,3kdMzXOcrDIdSWLdONHNK5,The Sky Is A Neighborhood,2017-09-15,['Foo Fighters'],1.0,1,3,4
0.645,0.496,7,0,0.0316,0.155,0.0,0.114,0.387,0.58,0,6EHrBMsRhUMZxIDmlJ1jje,Burası İstanbul - Akustik,2019-02-07,['Nil Karaibrahimgil'],1.0,6,3,3
0.736,0.424,4,0,0.0312,0.674,0.0,0.0924,0.47,0.57,0,3bsQtBg1Vu063xVh62jker,Bu Mudur - Akustik Versiyon,2006-05-19,['Nil Karaibrahimgil'],1.0,4,4,3
0.73,0.685,8,1,0.0377,0.18899999999999997,1.17e-05,0.7020000000000001,0.155,0.55,0,6atEnsEnO6g0ZDJH1gRIG9,Burası İstanbul,2019-02-07,['Nil Karaibrahimgil'],1.0,6,4,3
0.698,0.32899999999999996,1,0,0.0342,0.855,1.36e-06,0.11599999999999999,0.23399999999999999,0.53,0,5zLwCKbTYF2hzU5rxp03tB,Rüzgar,2002-05-15,['Nil Karaibrahimgil'],1.0,5,1,3
0.435,0.264,5,0,0.0476,0.8909999999999999,0.0,0.115,0.27699999999999997,0.53,0,5G8EeDWPSoLYl5ba9yE0aP,Benden Sana,2017-03-24,['Nil Karaibrahimgil'],1.0,1,2,3
0.593,0.617,4,0,0.0347,0.716,0.0,0.392,0.201,0.38,0,6WFiu2h2yeFaK2XVOeLgcG,Kanatlarım Var Ruhumda,2014,['Nil Karaibrahimgil'],0.9873417721518988,1,5,3
0.7120000000000001,0.805,7,1,0.0913,0.15,4.6e-06,0.254,0.589,0.5,0,3GeiSIP7JkXIoMIGrc0hv1,Seviyorum Sevmiyorum,2009-03-24,['Nil Karaibrahimgil'],1.0,6,6,4
0.8240000000000001,0.764,11,0,0.0318,0.009179999999999999,1.28e-06,0.11,0.961,0.27,0,56XOvExddXQgKBSDNJ2nIT,Hakkında Her Şeyi Duymak İstiyorum (Şekerli Versiyon),2012-06-19,['Nil Karaibrahimgil'],0.9873417721518988,6,6,4
0.868,0.8029999999999999,0,1,0.0565,0.0051600000000000005,3.54e-06,0.41700000000000004,0.665,0.49,0,1Xb5nakKpz6DqZNnV9YEos,Pırlanta,2006-05-19,['Nil Karaibrahimgil'],1.0,5,6,4
0.7959999999999999,0.9009999999999999,8,1,0.107,0.0236,0.0,0.301,0.865,0.48,0,0RKOBhIYYQlL2tqBD52P91,Bütün Kızlar Topandık,2004-01-22,['Nil Karaibrahimgil'],0.8860759493670886,2,6,4
0.49,0.758,7,1,0.0297,0.000671,0.484,0.092,0.435,0.76,0,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,1977,['David Bowie'],1.0,1,6,6
0.635,0.6859999999999999,9,1,0.053,0.209,0.0176,0.282,0.464,0.74,0,2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,1974-05-24,['David Bowie'],1.0,2,1,5
0.486,0.45,5,1,0.0267,0.166,2.06e-06,0.54,0.55,0.73,0,0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,1972-06-06,['David Bowie'],1.0,1,4,4
0.299,0.443,0,1,0.0346,0.0748,0.000138,0.177,0.434,0.73,0,72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,1969-11-04,['David Bowie'],1.0,3,2,5
0.442,0.384,10,1,0.0414,0.639,7.7e-05,0.0539,0.21600000000000005,0.71,0,3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,1971-12-17,['David Bowie'],1.0,2,1,4
0.654,0.743,10,0,0.0605,0.0125,0.0272,0.153,0.632,0.71,0,3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,1983-04-14,['David Bowie'],1.0,2,5,8
0.358,0.938,0,1,0.0483,0.00375,9.2e-06,0.117,0.944,0.69,0,3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster,1983-04-14,['David Bowie'],1.0,6,6,5
0.561,0.601,11,0,0.0348,0.0407,0.000147,0.0585,0.752,0.68,0,6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,1972-06-06,['David Bowie'],1.0,4,3,5
0.547,0.308,0,1,0.0377,0.505,0.0,0.109,0.41,0.66,0,0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,1971-12-17,['David Bowie'],1.0,2,3,4
